trx_date,amount,currency,merchant_id,trx_date_ym
7/7/07,939700,RMB,Costco,2007-07
7/8/07,8906031,USD,Target,2007-07
7/9/07,8424285,EUR,eBay,2007-07
7/10/07,9202663,RMB,Apple,2007-07
7/11/07,9393323,USD,Walmart,2007-07
7/12/07,5829344,EUR,Costco,2007-07
7/13/07,2099243,RMB,Target,2007-07
7/14/07,9537039,USD,eBay,2007-07
7/15/07,3833618,EUR,Apple,2007-07
7/16/07,3351834,RMB,Walmart,2007-07
7/17/07,4166223,USD,Costco,2007-07
7/18/07,9514572,EUR,Target,2007-07
7/19/07,626656,RMB,eBay,2007-07
7/20/07,991202,USD,Apple,2007-07
7/21/07,3953581,EUR,Walmart,2007-07
7/22/07,5260199,RMB,Costco,2007-07
7/23/07,3052928,USD,Target,2007-07
7/24/07,2747296,EUR,eBay,2007-07
7/25/07,6796297,RMB,Apple,2007-07
7/26/07,9970753,USD,Walmart,2007-07
7/27/07,541127,EUR,Costco,2007-07
7/28/07,3701245,RMB,Target,2007-07
7/29/07,6301846,USD,eBay,2007-07
7/30/07,7291513,EUR,Apple,2007-07
7/31/07,5456156,RMB,Walmart,2007-07
8/1/07,7641961,USD,Costco,2007-08
8/2/07,4902533,EUR,Target,2007-08
8/3/07,3587988,RMB,eBay,2007-08
8/4/07,6592223,USD,Apple,2007-08
8/5/07,5344050,EUR,Walmart,2007-08
8/6/07,9248849,RMB,Costco,2007-08
8/7/07,4879252,USD,Target,2007-08
8/8/07,8920582,EUR,eBay,2007-08
8/9/07,8495066,RMB,Apple,2007-08
8/10/07,9034278,USD,Walmart,2007-08
8/11/07,3567667,EUR,Costco,2007-08
8/12/07,6885266,RMB,Target,2007-08
8/13/07,1710465,USD,eBay,2007-08
8/14/07,3825558,EUR,Apple,2007-08
8/15/07,6969483,RMB,Walmart,2007-08
8/16/07,6516851,USD,Costco,2007-08
8/17/07,4208161,EUR,Target,2007-08
8/18/07,9536031,RMB,eBay,2007-08
8/19/07,9999024,USD,Apple,2007-08
8/20/07,726620,EUR,Walmart,2007-08
8/21/07,2775639,RMB,Costco,2007-08
8/22/07,4876333,USD,Target,2007-08
8/23/07,9103199,EUR,eBay,2007-08
8/24/07,2440627,RMB,Apple,2007-08
8/25/07,7828301,USD,Walmart,2007-08
8/26/07,6547124,EUR,Costco,2007-08
8/27/07,6536863,RMB,Target,2007-08
8/28/07,4292463,USD,eBay,2007-08
8/29/07,6192664,EUR,Apple,2007-08
8/30/07,2118094,RMB,Walmart,2007-08
8/31/07,516549,USD,Costco,2007-08
9/1/07,9812279,EUR,Target,2007-09
9/2/07,2793494,RMB,eBay,2007-09
9/3/07,3850798,USD,Apple,2007-09
9/4/07,3757736,EUR,Walmart,2007-09
9/5/07,8229283,RMB,Costco,2007-09
9/6/07,7383443,USD,Target,2007-09
9/7/07,3217748,EUR,eBay,2007-09
9/8/07,6520802,RMB,Apple,2007-09
9/9/07,1307904,USD,Walmart,2007-09
9/10/07,4181497,EUR,Costco,2007-09
9/11/07,9024220,RMB,Target,2007-09
9/12/07,2164598,USD,eBay,2007-09
9/13/07,9049835,EUR,Apple,2007-09
9/14/07,6236063,RMB,Walmart,2007-09
9/15/07,2939186,USD,Costco,2007-09
9/16/07,3135199,EUR,Target,2007-09
9/17/07,1479051,RMB,eBay,2007-09
9/18/07,6346837,USD,Apple,2007-09
9/19/07,1903905,EUR,Walmart,2007-09
9/20/07,397791,RMB,Costco,2007-09
9/21/07,5259774,USD,Target,2007-09
9/22/07,3412943,EUR,eBay,2007-09
9/23/07,8451475,RMB,Apple,2007-09
9/24/07,7518532,USD,Walmart,2007-09
9/25/07,8659111,EUR,Costco,2007-09
9/26/07,7145742,RMB,Target,2007-09
9/27/07,9943726,USD,eBay,2007-09
9/28/07,6331602,EUR,Apple,2007-09
9/29/07,4157366,RMB,Walmart,2007-09
9/30/07,5702382,USD,Costco,2007-09
10/1/07,8258325,EUR,Target,2007-10
10/2/07,4357005,RMB,eBay,2007-10
10/3/07,13508,USD,Apple,2007-10
10/4/07,704756,EUR,Walmart,2007-10
10/5/07,5077753,RMB,Costco,2007-10
10/6/07,8615519,USD,Target,2007-10
10/7/07,2121731,EUR,eBay,2007-10
10/8/07,3953000,RMB,Apple,2007-10
10/9/07,4635058,USD,Walmart,2007-10
10/10/07,6953235,EUR,Costco,2007-10
10/11/07,216270,RMB,Target,2007-10
10/12/07,7704527,USD,eBay,2007-10
10/13/07,5504030,EUR,Apple,2007-10
10/14/07,1531556,RMB,Walmart,2007-10
10/15/07,8570190,USD,Costco,2007-10
10/16/07,9937524,EUR,Target,2007-10
10/17/07,9676752,RMB,eBay,2007-10
10/18/07,6368510,USD,Apple,2007-10
10/19/07,8614069,EUR,Walmart,2007-10
10/20/07,4917142,RMB,Costco,2007-10
10/21/07,1411899,USD,Target,2007-10
10/22/07,3074730,EUR,eBay,2007-10
10/23/07,1304504,RMB,Apple,2007-10
10/24/07,1208255,USD,Walmart,2007-10
10/25/07,2723182,EUR,Costco,2007-10
10/26/07,2172870,RMB,Target,2007-10
10/27/07,398865,USD,eBay,2007-10
10/28/07,9251106,EUR,Apple,2007-10
10/29/07,4364030,RMB,Walmart,2007-10
10/30/07,6173908,USD,Costco,2007-10
10/31/07,9008911,EUR,Target,2007-10
11/1/07,9937661,RMB,eBay,2007-11
11/2/07,8505714,USD,Apple,2007-11
11/3/07,6427246,EUR,Walmart,2007-11
11/4/07,3088048,RMB,Costco,2007-11
11/5/07,5434881,USD,Target,2007-11
11/6/07,6639907,EUR,eBay,2007-11
11/7/07,4265569,RMB,Apple,2007-11
11/8/07,1596111,USD,Walmart,2007-11
11/9/07,7431528,EUR,Costco,2007-11
11/10/07,3685299,RMB,Target,2007-11
11/11/07,7665860,USD,eBay,2007-11
11/12/07,3363672,EUR,Apple,2007-11
11/13/07,5422493,RMB,Walmart,2007-11
11/14/07,142713,USD,Costco,2007-11
11/15/07,5730077,EUR,Target,2007-11
11/16/07,2324832,RMB,eBay,2007-11
11/17/07,5935383,USD,Apple,2007-11
11/18/07,1932182,EUR,Walmart,2007-11
11/19/07,3591986,RMB,Costco,2007-11
11/20/07,2793720,USD,Target,2007-11
11/21/07,2126362,EUR,eBay,2007-11
11/22/07,1140325,RMB,Apple,2007-11
11/23/07,7806633,USD,Walmart,2007-11
11/24/07,8694353,EUR,Costco,2007-11
11/25/07,7593130,RMB,Target,2007-11
11/26/07,4259061,USD,eBay,2007-11
11/27/07,3217354,EUR,Apple,2007-11
11/28/07,5796244,RMB,Walmart,2007-11
11/29/07,3698156,USD,Costco,2007-11
11/30/07,140627,EUR,Target,2007-11
12/1/07,1195111,RMB,eBay,2007-12
12/2/07,6687798,USD,Apple,2007-12
12/3/07,1865440,EUR,Walmart,2007-12
12/4/07,8986338,RMB,Costco,2007-12
12/5/07,6390646,USD,Target,2007-12
12/6/07,4367170,EUR,eBay,2007-12
12/7/07,1575242,RMB,Apple,2007-12
12/8/07,5811484,USD,Walmart,2007-12
12/9/07,2767410,EUR,Costco,2007-12
12/10/07,2920628,RMB,Target,2007-12
12/11/07,827472,USD,eBay,2007-12
12/12/07,9259729,EUR,Apple,2007-12
12/13/07,4049895,RMB,Walmart,2007-12
12/14/07,8438132,USD,Costco,2007-12
12/15/07,3278744,EUR,Target,2007-12
12/16/07,3382632,RMB,eBay,2007-12
12/17/07,9256715,USD,Apple,2007-12
12/18/07,3515432,EUR,Walmart,2007-12
12/19/07,3971896,RMB,Costco,2007-12
12/20/07,6929327,USD,Target,2007-12
12/21/07,9074500,EUR,eBay,2007-12
12/22/07,1845054,RMB,Apple,2007-12
12/23/07,7539757,USD,Walmart,2007-12
12/24/07,6490523,EUR,Costco,2007-12
12/25/07,2160747,RMB,Target,2007-12
12/26/07,6172906,USD,eBay,2007-12
12/27/07,955518,EUR,Apple,2007-12
12/28/07,9074746,RMB,Walmart,2007-12
12/29/07,3851322,USD,Costco,2007-12
12/30/07,5286837,EUR,Target,2007-12
12/31/07,7475765,RMB,eBay,2007-12
1/1/08,8252628,USD,Apple,2008-01
1/2/08,9092635,EUR,Walmart,2008-01
1/3/08,9520041,RMB,Costco,2008-01
1/4/08,3413390,USD,Target,2008-01
1/5/08,872906,EUR,eBay,2008-01
1/6/08,2232427,RMB,Apple,2008-01
1/7/08,9543210,USD,Walmart,2008-01
1/8/08,7490670,EUR,Costco,2008-01
1/9/08,9034027,RMB,Target,2008-01
1/10/08,9236128,USD,eBay,2008-01
1/11/08,6816515,EUR,Apple,2008-01
1/12/08,5779948,RMB,Walmart,2008-01
1/13/08,4297722,USD,Costco,2008-01
1/14/08,2108720,EUR,Target,2008-01
1/15/08,294952,RMB,eBay,2008-01
1/16/08,1681201,USD,Apple,2008-01
1/17/08,7450640,EUR,Walmart,2008-01
1/18/08,1844181,RMB,Costco,2008-01
1/19/08,3707259,USD,Target,2008-01
1/20/08,2102053,EUR,eBay,2008-01
1/21/08,1423827,RMB,Apple,2008-01
1/22/08,6046788,USD,Walmart,2008-01
1/23/08,3888554,EUR,Costco,2008-01
1/24/08,2491022,RMB,Target,2008-01
1/25/08,8840792,USD,eBay,2008-01
1/26/08,6716098,EUR,Apple,2008-01
1/27/08,5877870,RMB,Walmart,2008-01
1/28/08,3740221,USD,Costco,2008-01
1/29/08,1348929,EUR,Target,2008-01
1/30/08,1924486,RMB,eBay,2008-01
1/31/08,7506561,USD,Apple,2008-01
2/1/08,2436236,EUR,Walmart,2008-02
2/2/08,3813571,RMB,Costco,2008-02
2/3/08,7787156,USD,Target,2008-02
2/4/08,1451552,EUR,eBay,2008-02
2/5/08,4538034,RMB,Apple,2008-02
2/6/08,8822255,USD,Walmart,2008-02
2/7/08,4476424,EUR,Costco,2008-02
2/8/08,8499458,RMB,Target,2008-02
2/9/08,7115720,USD,eBay,2008-02
2/10/08,3461901,EUR,Apple,2008-02
2/11/08,6015798,RMB,Walmart,2008-02
2/12/08,660080,USD,Costco,2008-02
2/13/08,9300566,EUR,Target,2008-02
2/14/08,1752825,RMB,eBay,2008-02
2/15/08,4832287,USD,Apple,2008-02
2/16/08,9412803,EUR,Walmart,2008-02
2/17/08,6177694,RMB,Costco,2008-02
2/18/08,8176517,USD,Target,2008-02
2/19/08,8402557,EUR,eBay,2008-02
2/20/08,5823382,RMB,Apple,2008-02
2/21/08,8924596,USD,Walmart,2008-02
2/22/08,5638749,EUR,Costco,2008-02
2/23/08,6661397,RMB,Target,2008-02
2/24/08,6179079,USD,eBay,2008-02
2/25/08,9941245,EUR,Apple,2008-02
2/26/08,7839984,RMB,Walmart,2008-02
2/27/08,3427137,USD,Costco,2008-02
2/28/08,6009969,EUR,Target,2008-02
2/29/08,8231285,RMB,eBay,2008-02
3/1/08,8617273,USD,Apple,2008-03
3/2/08,8532552,EUR,Walmart,2008-03
3/3/08,9797797,RMB,Costco,2008-03
3/4/08,7360508,USD,Target,2008-03
3/5/08,8879348,EUR,eBay,2008-03
3/6/08,9367264,RMB,Apple,2008-03
3/7/08,5403542,USD,Walmart,2008-03
3/8/08,2109150,EUR,Costco,2008-03
3/9/08,9838075,RMB,Target,2008-03
3/10/08,27642,USD,eBay,2008-03
3/11/08,9473657,EUR,Apple,2008-03
3/12/08,2738994,RMB,Walmart,2008-03
3/13/08,7681261,USD,Costco,2008-03
3/14/08,6661779,EUR,Target,2008-03
3/15/08,4600021,RMB,eBay,2008-03
3/16/08,7197702,USD,Apple,2008-03
3/17/08,8197195,EUR,Walmart,2008-03
3/18/08,2301408,RMB,Costco,2008-03
3/19/08,4492503,USD,Target,2008-03
3/20/08,9369958,EUR,eBay,2008-03
3/21/08,500538,RMB,Apple,2008-03
3/22/08,458581,USD,Walmart,2008-03
3/23/08,7157200,EUR,Costco,2008-03
3/24/08,1428629,RMB,Target,2008-03
3/25/08,3406026,USD,eBay,2008-03
3/26/08,5846974,EUR,Apple,2008-03
3/27/08,6423513,RMB,Walmart,2008-03
3/28/08,8703374,USD,Costco,2008-03
3/29/08,3489884,EUR,Target,2008-03
3/30/08,2261223,RMB,eBay,2008-03
3/31/08,2112722,USD,Apple,2008-03
4/1/08,3885932,EUR,Walmart,2008-04
4/2/08,2917164,RMB,Costco,2008-04
4/3/08,9489841,USD,Target,2008-04
4/4/08,9745809,EUR,eBay,2008-04
4/5/08,7103822,RMB,Apple,2008-04
4/6/08,3977418,USD,Walmart,2008-04
4/7/08,614910,EUR,Costco,2008-04
4/8/08,3496090,RMB,Target,2008-04
4/9/08,7740214,USD,eBay,2008-04
4/10/08,9388254,EUR,Apple,2008-04
4/11/08,2280258,RMB,Walmart,2008-04
4/12/08,3624017,USD,Costco,2008-04
4/13/08,4080363,EUR,Target,2008-04
4/14/08,7179305,RMB,eBay,2008-04
4/15/08,3861525,USD,Apple,2008-04
4/16/08,9107120,EUR,Walmart,2008-04
4/17/08,2041591,RMB,Costco,2008-04
4/18/08,4970328,USD,Target,2008-04
4/19/08,1321398,EUR,eBay,2008-04
4/20/08,6403370,RMB,Apple,2008-04
4/21/08,677264,USD,Walmart,2008-04
4/22/08,6223817,EUR,Costco,2008-04
4/23/08,4077560,RMB,Target,2008-04
4/24/08,3740633,USD,eBay,2008-04
4/25/08,9533307,EUR,Apple,2008-04
4/26/08,3601885,RMB,Walmart,2008-04
4/27/08,8396667,USD,Costco,2008-04
4/28/08,8313335,EUR,Target,2008-04
4/29/08,9137540,RMB,eBay,2008-04
4/30/08,1035824,USD,Apple,2008-04
5/1/08,9989718,EUR,Walmart,2008-05
5/2/08,7828475,RMB,Costco,2008-05
5/3/08,8093527,USD,Target,2008-05
5/4/08,247825,EUR,eBay,2008-05
5/5/08,485683,RMB,Apple,2008-05
5/6/08,3667178,USD,Walmart,2008-05
5/7/08,3988175,EUR,Costco,2008-05
5/8/08,3810914,RMB,Target,2008-05
5/9/08,1087412,USD,eBay,2008-05
5/10/08,4665707,EUR,Apple,2008-05
5/11/08,2915781,RMB,Walmart,2008-05
5/12/08,9670500,USD,Costco,2008-05
5/13/08,8023101,EUR,Target,2008-05
5/14/08,1607245,RMB,eBay,2008-05
5/15/08,1285815,USD,Apple,2008-05
5/16/08,604091,EUR,Walmart,2008-05
5/17/08,9988085,RMB,Costco,2008-05
5/18/08,6025191,USD,Target,2008-05
5/19/08,7732450,EUR,eBay,2008-05
5/20/08,8397522,RMB,Apple,2008-05
5/21/08,4474075,USD,Walmart,2008-05
5/22/08,6334041,EUR,Costco,2008-05
5/23/08,8544610,RMB,Target,2008-05
5/24/08,6495184,USD,eBay,2008-05
5/25/08,7876321,EUR,Apple,2008-05
5/26/08,1624885,RMB,Walmart,2008-05
5/27/08,1468053,USD,Costco,2008-05
5/28/08,9741182,EUR,Target,2008-05
5/29/08,141953,RMB,eBay,2008-05
5/30/08,6815711,USD,Apple,2008-05
5/31/08,5898028,EUR,Walmart,2008-05
6/1/08,6706707,RMB,Costco,2008-06
6/2/08,8289648,USD,Target,2008-06
6/3/08,231119,EUR,eBay,2008-06
6/4/08,8969245,RMB,Apple,2008-06
6/5/08,7322345,USD,Walmart,2008-06
6/6/08,8629369,EUR,Costco,2008-06
6/7/08,7223326,RMB,Target,2008-06
6/8/08,6383212,USD,eBay,2008-06
6/9/08,7387056,EUR,Apple,2008-06
6/10/08,201901,RMB,Walmart,2008-06
6/11/08,5441748,USD,Costco,2008-06
6/12/08,2089707,EUR,Target,2008-06
6/13/08,1963093,RMB,eBay,2008-06
6/14/08,9150395,USD,Apple,2008-06
6/15/08,3586719,EUR,Walmart,2008-06
6/16/08,2257668,RMB,Costco,2008-06
6/17/08,3703498,USD,Target,2008-06
6/18/08,8432187,EUR,eBay,2008-06
6/19/08,7873355,RMB,Apple,2008-06
6/20/08,6522807,USD,Walmart,2008-06
6/21/08,2538080,EUR,Costco,2008-06
6/22/08,6964459,RMB,Target,2008-06
6/23/08,2781329,USD,eBay,2008-06
6/24/08,8357698,EUR,Apple,2008-06
6/25/08,1396826,RMB,Walmart,2008-06
6/26/08,5272687,USD,Costco,2008-06
6/27/08,313163,EUR,Target,2008-06
6/28/08,2903746,RMB,eBay,2008-06
6/29/08,5478250,USD,Apple,2008-06
6/30/08,1233057,EUR,Walmart,2008-06
7/1/08,7291817,RMB,Costco,2008-07
7/2/08,4890772,USD,Target,2008-07
7/3/08,650610,EUR,eBay,2008-07
7/4/08,4618066,RMB,Apple,2008-07
7/5/08,9432590,USD,Walmart,2008-07
7/6/08,4990825,EUR,Costco,2008-07
7/7/08,6081552,RMB,Target,2008-07
7/8/08,9571038,USD,eBay,2008-07
7/9/08,6730245,EUR,Apple,2008-07
7/10/08,1285161,RMB,Walmart,2008-07
7/11/08,9732311,USD,Costco,2008-07
7/12/08,991796,EUR,Target,2008-07
7/13/08,3638895,RMB,eBay,2008-07
7/14/08,1035900,USD,Apple,2008-07
7/15/08,8679683,EUR,Walmart,2008-07
7/16/08,4814681,RMB,Costco,2008-07
7/17/08,9840670,USD,Target,2008-07
7/18/08,3047923,EUR,eBay,2008-07
7/19/08,5216065,RMB,Apple,2008-07
7/20/08,8948870,USD,Walmart,2008-07
7/21/08,754396,EUR,Costco,2008-07
7/22/08,9667588,RMB,Target,2008-07
7/23/08,3300372,USD,eBay,2008-07
7/24/08,527569,EUR,Apple,2008-07
7/25/08,7657082,RMB,Walmart,2008-07
7/26/08,4562445,USD,Costco,2008-07
7/27/08,7950871,EUR,Target,2008-07
7/28/08,2313701,RMB,eBay,2008-07
7/29/08,9577684,USD,Apple,2008-07
7/30/08,9727066,EUR,Walmart,2008-07
7/31/08,7777573,RMB,Costco,2008-07
8/1/08,9209824,USD,Target,2008-08
8/2/08,1211659,EUR,eBay,2008-08
8/3/08,6694492,RMB,Apple,2008-08
8/4/08,5621329,USD,Walmart,2008-08
8/5/08,5636832,EUR,Costco,2008-08
8/6/08,7708680,RMB,Target,2008-08
8/7/08,4844136,USD,eBay,2008-08
8/8/08,525020,EUR,Apple,2008-08
8/9/08,8136747,RMB,Walmart,2008-08
8/10/08,7315796,USD,Costco,2008-08
8/11/08,7212633,EUR,Target,2008-08
8/12/08,2534286,RMB,eBay,2008-08
8/13/08,2746900,USD,Apple,2008-08
8/14/08,702586,EUR,Walmart,2008-08
8/15/08,1365612,RMB,Costco,2008-08
8/16/08,1111524,USD,Target,2008-08
8/17/08,6888285,EUR,eBay,2008-08
8/18/08,5250111,RMB,Apple,2008-08
8/19/08,9030292,USD,Walmart,2008-08
8/20/08,8470010,EUR,Costco,2008-08
8/21/08,80581,RMB,Target,2008-08
8/22/08,344982,USD,eBay,2008-08
8/23/08,1862433,EUR,Apple,2008-08
8/24/08,7687866,RMB,Walmart,2008-08
8/25/08,6652407,USD,Costco,2008-08
8/26/08,5024136,EUR,Target,2008-08
8/27/08,3620102,RMB,eBay,2008-08
8/28/08,8921531,USD,Apple,2008-08
8/29/08,8491289,EUR,Walmart,2008-08
8/30/08,9637780,RMB,Costco,2008-08
8/31/08,7489430,USD,Target,2008-08
9/1/08,2210550,EUR,eBay,2008-09
9/2/08,8262844,RMB,Apple,2008-09
9/3/08,2285390,USD,Walmart,2008-09
9/4/08,5270562,EUR,Costco,2008-09
9/5/08,724720,RMB,Target,2008-09
9/6/08,28524,USD,eBay,2008-09
9/7/08,5459597,EUR,Apple,2008-09
9/8/08,2104948,RMB,Walmart,2008-09
9/9/08,1516463,USD,Costco,2008-09
9/10/08,4109209,EUR,Target,2008-09
9/11/08,4507855,RMB,eBay,2008-09
9/12/08,7419383,USD,Apple,2008-09
9/13/08,3222905,EUR,Walmart,2008-09
9/14/08,5097613,RMB,Costco,2008-09
9/15/08,3018650,USD,Target,2008-09
9/16/08,1639530,EUR,eBay,2008-09
9/17/08,1064232,RMB,Apple,2008-09
9/18/08,2959411,USD,Walmart,2008-09
9/19/08,4042271,EUR,Costco,2008-09
9/20/08,5595083,RMB,Target,2008-09
9/21/08,1290694,USD,eBay,2008-09
9/22/08,2492785,EUR,Apple,2008-09
9/23/08,5377413,RMB,Walmart,2008-09
9/24/08,9179891,USD,Costco,2008-09
9/25/08,3064017,EUR,Target,2008-09
9/26/08,6299310,RMB,eBay,2008-09
9/27/08,2484601,USD,Apple,2008-09
9/28/08,8390269,EUR,Walmart,2008-09
9/29/08,2001899,RMB,Costco,2008-09
9/30/08,6745553,USD,Target,2008-09
10/1/08,4664043,EUR,eBay,2008-10
10/2/08,5881706,RMB,Apple,2008-10
10/3/08,5499680,USD,Walmart,2008-10
10/4/08,5460197,EUR,Costco,2008-10
10/5/08,1725366,RMB,Target,2008-10
10/6/08,3656915,USD,eBay,2008-10
10/7/08,9989885,EUR,Apple,2008-10
10/8/08,7735772,RMB,Walmart,2008-10
10/9/08,6552408,USD,Costco,2008-10
10/10/08,5625980,EUR,Target,2008-10
10/11/08,1443257,RMB,eBay,2008-10
10/12/08,9525416,USD,Apple,2008-10
10/13/08,5827616,EUR,Walmart,2008-10
10/14/08,3137336,RMB,Costco,2008-10
10/15/08,8449234,USD,Target,2008-10
10/16/08,5468413,EUR,eBay,2008-10
10/17/08,9354576,RMB,Apple,2008-10
10/18/08,2297024,USD,Walmart,2008-10
10/19/08,358936,EUR,Costco,2008-10
10/20/08,2975053,RMB,Target,2008-10
10/21/08,2872885,USD,eBay,2008-10
10/22/08,4286593,EUR,Apple,2008-10
10/23/08,7965652,RMB,Walmart,2008-10
10/24/08,6349062,USD,Costco,2008-10
10/25/08,4494175,EUR,Target,2008-10
10/26/08,1846953,RMB,eBay,2008-10
10/27/08,1293816,USD,Apple,2008-10
10/28/08,8427578,EUR,Walmart,2008-10
10/29/08,5621271,RMB,Costco,2008-10
10/30/08,2362310,USD,Target,2008-10
10/31/08,2204658,EUR,eBay,2008-10
11/1/08,5780486,RMB,Apple,2008-11
11/2/08,6762387,USD,Walmart,2008-11
11/3/08,2318045,EUR,Costco,2008-11
11/4/08,852718,RMB,Target,2008-11
11/5/08,7445878,USD,eBay,2008-11
11/6/08,2894487,EUR,Apple,2008-11
11/7/08,1931503,RMB,Walmart,2008-11
11/8/08,5369416,USD,Costco,2008-11
11/9/08,6970004,EUR,Target,2008-11
11/10/08,6429211,RMB,eBay,2008-11
11/11/08,7361608,USD,Apple,2008-11
11/12/08,8833251,EUR,Walmart,2008-11
11/13/08,4322036,RMB,Costco,2008-11
11/14/08,1265493,USD,Target,2008-11
11/15/08,2206061,EUR,eBay,2008-11
11/16/08,5651529,RMB,Apple,2008-11
11/17/08,5110255,USD,Walmart,2008-11
11/18/08,3538834,EUR,Costco,2008-11
11/19/08,8249349,RMB,Target,2008-11
11/20/08,4514233,USD,eBay,2008-11
11/21/08,1083922,EUR,Apple,2008-11
11/22/08,7511548,RMB,Walmart,2008-11
11/23/08,5994884,USD,Costco,2008-11
11/24/08,6956374,EUR,Target,2008-11
11/25/08,1022036,RMB,eBay,2008-11
11/26/08,8806149,USD,Apple,2008-11
11/27/08,8955411,EUR,Walmart,2008-11
11/28/08,9761403,RMB,Costco,2008-11
11/29/08,8499156,USD,Target,2008-11
11/30/08,2358715,EUR,eBay,2008-11
12/1/08,4518840,RMB,Apple,2008-12
12/2/08,665110,USD,Walmart,2008-12
12/3/08,2218247,EUR,Costco,2008-12
12/4/08,1573315,RMB,Target,2008-12
12/5/08,7445403,USD,eBay,2008-12
12/6/08,4902286,EUR,Apple,2008-12
12/7/08,2749107,RMB,Walmart,2008-12
12/8/08,6864175,USD,Costco,2008-12
12/9/08,4411857,EUR,Target,2008-12
12/10/08,5612054,RMB,eBay,2008-12
12/11/08,5369929,USD,Apple,2008-12
12/12/08,5728941,EUR,Walmart,2008-12
12/13/08,3763595,RMB,Costco,2008-12
12/14/08,263700,USD,Target,2008-12
12/15/08,9194621,EUR,eBay,2008-12
12/16/08,8481708,RMB,Apple,2008-12
12/17/08,186236,USD,Walmart,2008-12
12/18/08,7122284,EUR,Costco,2008-12
12/19/08,7905526,RMB,Target,2008-12
12/20/08,749894,USD,eBay,2008-12
12/21/08,8736179,EUR,Apple,2008-12
12/22/08,7473005,RMB,Walmart,2008-12
12/23/08,2852063,USD,Costco,2008-12
12/24/08,9674028,EUR,Target,2008-12
12/25/08,9720526,RMB,eBay,2008-12
12/26/08,8109463,USD,Apple,2008-12
12/27/08,4859331,EUR,Walmart,2008-12
12/28/08,74206,RMB,Costco,2008-12
12/29/08,224840,USD,Target,2008-12
12/30/08,9135390,EUR,eBay,2008-12
12/31/08,1252163,RMB,Apple,2008-12
1/1/09,4859893,USD,Walmart,2009-01
1/2/09,4212136,EUR,Costco,2009-01
1/3/09,565297,RMB,Target,2009-01
1/4/09,2904894,USD,eBay,2009-01
1/5/09,4271782,EUR,Apple,2009-01
1/6/09,276962,RMB,Walmart,2009-01
1/7/09,2004185,USD,Costco,2009-01
1/8/09,6734304,EUR,Target,2009-01
1/9/09,2174348,RMB,eBay,2009-01
1/10/09,7002986,USD,Apple,2009-01
1/11/09,3066158,EUR,Walmart,2009-01
1/12/09,7575006,RMB,Costco,2009-01
1/13/09,5454302,USD,Target,2009-01
1/14/09,2356732,EUR,eBay,2009-01
1/15/09,4275047,RMB,Apple,2009-01
1/16/09,2608943,USD,Walmart,2009-01
1/17/09,5870903,EUR,Costco,2009-01
1/18/09,8993336,RMB,Target,2009-01
1/19/09,8847701,USD,eBay,2009-01
1/20/09,6451783,EUR,Apple,2009-01
1/21/09,9987405,RMB,Walmart,2009-01
1/22/09,990316,USD,Costco,2009-01
1/23/09,4967794,EUR,Target,2009-01
1/24/09,324770,RMB,eBay,2009-01
1/25/09,5709328,USD,Apple,2009-01
1/26/09,9572707,EUR,Walmart,2009-01
1/27/09,2007875,RMB,Costco,2009-01
1/28/09,2027194,USD,Target,2009-01
1/29/09,9035081,EUR,eBay,2009-01
1/30/09,8742678,RMB,Apple,2009-01
1/31/09,5233334,USD,Walmart,2009-01
2/1/09,464478,EUR,Costco,2009-02
2/2/09,4627863,RMB,Target,2009-02
2/3/09,6322291,USD,eBay,2009-02
2/4/09,2154780,EUR,Apple,2009-02
2/5/09,8467068,RMB,Walmart,2009-02
2/6/09,3847465,USD,Costco,2009-02
2/7/09,2800810,EUR,Target,2009-02
2/8/09,4711361,RMB,eBay,2009-02
2/9/09,4623821,USD,Apple,2009-02
2/10/09,2144873,EUR,Walmart,2009-02
2/11/09,5428161,RMB,Costco,2009-02
2/12/09,6512090,USD,Target,2009-02
2/13/09,2914719,EUR,eBay,2009-02
2/14/09,7218167,RMB,Apple,2009-02
2/15/09,7444641,USD,Walmart,2009-02
2/16/09,3184855,EUR,Costco,2009-02
2/17/09,4349796,RMB,Target,2009-02
2/18/09,3877072,USD,eBay,2009-02
2/19/09,4853451,EUR,Apple,2009-02
2/20/09,6967467,RMB,Walmart,2009-02
2/21/09,2085978,USD,Costco,2009-02
2/22/09,5981112,EUR,Target,2009-02
2/23/09,8335252,RMB,eBay,2009-02
2/24/09,8167919,USD,Apple,2009-02
2/25/09,2956963,EUR,Walmart,2009-02
2/26/09,3439654,RMB,Costco,2009-02
2/27/09,9334483,USD,Target,2009-02
2/28/09,2223111,EUR,eBay,2009-02
3/1/09,2790410,RMB,Apple,2009-03
3/2/09,5405952,USD,Walmart,2009-03
3/3/09,9715139,EUR,Costco,2009-03
3/4/09,6398461,RMB,Target,2009-03
3/5/09,2389123,USD,eBay,2009-03
3/6/09,6075098,EUR,Apple,2009-03
3/7/09,8793906,RMB,Walmart,2009-03
3/8/09,6043745,USD,Costco,2009-03
3/9/09,9886874,EUR,Target,2009-03
3/10/09,4441405,RMB,eBay,2009-03
3/11/09,5275544,USD,Apple,2009-03
3/12/09,8454752,EUR,Walmart,2009-03
3/13/09,4091268,RMB,Costco,2009-03
3/14/09,7364818,USD,Target,2009-03
3/15/09,6683145,EUR,eBay,2009-03
